uf,cod_uf,cod_munic,cod_ibge,municipio,pop2017
MG,31,43401,3143401,Monte Si∆o,23444
MG,31,43450,3143450,Montezuma,8168
MG,31,43500,3143500,Morada Nova de Minas,8860
MG,31,43609,3143609,Morro da Garáa,2595
MG,31,43708,3143708,Morro do Pilar,3339
MG,31,43807,3143807,Munhoz,6261
MG,31,43906,3143906,MuriaÇ,108537
MG,31,44003,3144003,Mutum,27528
MG,31,44102,3144102,Muzambinho,21026
MG,31,44201,3144201,Nacip Raydan,3274
MG,31,44300,3144300,Nanuque,41787
MG,31,44359,3144359,Naque,6930
MG,31,44375,3144375,NatalÉndia,3382
MG,31,44409,3144409,NatÇrcia,4820
MG,31,44508,3144508,Nazareno,8583
MG,31,44607,3144607,Nepomuceno,27053
MG,31,44656,3144656,Ninheira,10375
MG,31,44672,3144672,Nova BelÇm,3465
MG,31,44706,3144706,Nova Era,17994
MG,31,44805,3144805,Nova Lima,92178
MG,31,44904,3144904,Nova M¢dica,3757
MG,31,45000,3145000,Nova Ponte,14934
MG,31,45059,3145059,Nova Porteirinha,7648
MG,31,45109,3145109,Nova Resende,16645
MG,31,45208,3145208,Nova Serrana,94681
MG,31,45307,3145307,Novo Cruzeiro,31884
MG,31,45356,3145356,Novo Oriente de Minas,10869
MG,31,45372,3145372,Novorizonte,5308
MG,31,45406,3145406,Olaria,1873
MG,31,45455,3145455,Olhos-d'µgua,5943
MG,31,45505,3145505,Ol°mpio Noronha,2763
MG,31,45604,3145604,Oliveira,41907
MG,31,45703,3145703,Oliveira Fortes,2182
MG,31,45802,3145802,Onáa de Pitangui,3192
MG,31,45851,3145851,Orat¢rios,4710
MG,31,45877,3145877,OrizÉnia,7949
MG,31,45901,3145901,Ouro Branco,38935
MG,31,46008,3146008,Ouro Fino,33716
MG,31,46107,3146107,Ouro Preto,74659
MG,31,46206,3146206,Ouro Verde de Minas,6110
MG,31,46255,3146255,Padre Carvalho,6338
MG,31,46305,3146305,Padre Para°so,20177
MG,31,46404,3146404,Paineiras,4650
MG,31,46503,3146503,Pains,8391
MG,31,46552,3146552,Pai Pedro,6184
MG,31,46602,3146602,Paiva,1577
MG,31,46701,3146701,Palma,6753
MG,31,46750,3146750,Palm¢polis,6161
MG,31,46909,3146909,Papagaios,15516
MG,31,47006,3147006,Paracatu,92386
MG,31,47105,3147105,Par† de Minas,92739
MG,31,47204,3147204,Paraguaáu,21583
MG,31,47303,3147303,Parais¢polis,20983
MG,31,47402,3147402,Paraopeba,24427
MG,31,47501,3147501,PassabÇm,1732
MG,31,47600,3147600,Passa Quatro,16470
MG,31,47709,3147709,Passa Tempo,8324
MG,31,47808,3147808,Passa-Vinte,2104
MG,31,47907,3147907,Passos,114458
MG,31,47956,3147956,Patis,5976
MG,31,48004,3148004,Patos de Minas,150893
MG,31,48103,3148103,Patroc°nio,89983
MG,31,48202,3148202,Patroc°nio do MuriaÇ,5680
MG,31,48301,3148301,Paula CÉndido,9698
MG,31,48400,3148400,Paulistas,4982
MG,31,48509,3148509,Pav∆o,8709
MG,31,48608,3148608,Peáanha,17871
MG,31,48707,3148707,Pedra Azul,24748
MG,31,48756,3148756,Pedra Bonita,7117
MG,31,48806,3148806,Pedra do Anta,3270
MG,31,48905,3148905,Pedra do Indai†,4034
MG,31,49002,3149002,Pedra Dourada,2452
MG,31,49101,3149101,Pedralva,11570
MG,31,49150,3149150,Pedras de Maria da Cruz,11396
MG,31,49200,3149200,Pedrin¢polis,3672
MG,31,49309,3149309,Pedro Leopoldo,63837
MG,31,49408,3149408,Pedro Teixeira,1843
MG,31,49507,3149507,Pequeri,3347
MG,31,49606,3149606,Pequi,4395
MG,31,49705,3149705,Perdig∆o,10846
MG,31,49804,3149804,Perdizes,15925
MG,31,49903,3149903,Perd‰es,21444
MG,31,49952,3149952,Periquito,7060
MG,31,50000,3150000,Pescador,4311
MG,31,50109,3150109,Piau,2850
MG,31,50158,3150158,Piedade de Caratinga,8247
MG,31,50208,3150208,Piedade de Ponte Nova,4213
MG,31,50307,3150307,Piedade do Rio Grande,4684
MG,31,50406,3150406,Piedade dos Gerais,4981
MG,31,50505,3150505,Pimenta,8720
MG,31,50539,3150539,Pingo-d'µgua,4873
MG,31,50570,3150570,Pint¢polis,7585
MG,31,50604,3150604,Piracema,6566
MG,31,50703,3150703,Pirajuba,5790
MG,31,50802,3150802,Piranga,17918
MG,31,50901,3150901,Piranguáu,5514
MG,31,51008,3151008,Piranguinho,8597
MG,31,51107,3151107,Pirapetinga,10876
MG,31,51206,3151206,Pirapora,56706
MG,31,51305,3151305,Pira£ba,11080
MG,31,51404,3151404,Pitangui,27706
MG,31,51503,3151503,Piumhi,34525
MG,31,51602,3151602,Planura,11796
MG,31,51701,3151701,Poáo Fundo,16903
MG,31,51800,3151800,Poáos de Caldas,166085
MG,31,51909,3151909,Pocrane,8841
MG,31,52006,3152006,PompÇu,31612
MG,31,52105,3152105,Ponte Nova,60361
MG,31,52131,3152131,Ponto Chique,4259
MG,31,52170,3152170,Ponto dos Volantes,12138
MG,31,52204,3152204,Porteirinha,38741
MG,31,52303,3152303,Porto Firme,11245
MG,31,52402,3152402,PotÇ,16641
MG,31,52501,3152501,Pouso Alegre,147137
MG,31,52600,3152600,Pouso Alto,6185
MG,31,52709,3152709,Prados,9021
MG,31,52808,3152808,Prata,27796
MG,31,52907,3152907,Prat†polis,8890
MG,31,53004,3153004,Pratinha,3569
MG,31,53103,3153103,Presidente Bernardes,5562
MG,31,53202,3153202,Presidente Juscelino,3827
MG,31,53301,3153301,Presidente Kubitschek,3061
MG,31,53400,3153400,Presidente Oleg†rio,19599
MG,31,53509,3153509,Alto Jequitib†,8522
MG,31,53608,3153608,Prudente de Morais,10577
MG,31,53707,3153707,Quartel Geral,3557
MG,31,53806,3153806,Queluzito,1958
MG,31,53905,3153905,Raposos,16390
MG,31,54002,3154002,Raul Soares,24368
MG,31,54101,3154101,Recreio,10697
MG,31,54150,3154150,Reduto,7117
MG,31,54200,3154200,Resende Costa,11569
MG,31,54309,3154309,Resplendor,17715
MG,31,54408,3154408,Ressaquinha,4861
MG,31,54457,3154457,Riachinho,8290
MG,31,54507,3154507,Riacho dos Machados,9672
MG,31,54606,3154606,Ribeir∆o das Neves,328871
MG,31,54705,3154705,Ribeir∆o Vermelho,4058
MG,31,54804,3154804,Rio Acima,10123
MG,31,54903,3154903,Rio Casca,14130
MG,31,55009,3155009,Rio Doce,2623
MG,31,55108,3155108,Rio do Prado,5302
MG,31,55207,3155207,Rio Espera,5825
MG,31,55306,3155306,Rio Manso,5774
MG,31,55405,3155405,Rio Novo,9084
MG,31,55504,3155504,Rio Parana°ba,12462
MG,31,55603,3155603,Rio Pardo de Minas,31016
MG,31,55702,3155702,Rio Piracicaba,14624
MG,31,55801,3155801,Rio Pomba,18061
MG,31,55900,3155900,Rio Preto,5544
MG,31,56007,3156007,Rio Vermelho,13453
MG,31,56106,3156106,Rit†polis,4834
MG,31,56205,3156205,Rochedo de Minas,2293
MG,31,56304,3156304,Rodeiro,7857
MG,31,56403,3156403,Romaria,3644
MG,31,56452,3156452,Ros†rio da Limeira,4580
MG,31,56502,3156502,Rubelita,6789
MG,31,56601,3156601,Rubim,10377
MG,31,56700,3156700,Sabar†,135968
MG,31,56809,3156809,Sabin¢polis,15936
MG,31,56908,3156908,Sacramento,25998
MG,31,57005,3157005,Salinas,41678
MG,31,57104,3157104,Salto da Divisa,7127
MG,31,57203,3157203,Santa B†rbara,30690
MG,31,57252,3157252,Santa B†rbara do Leste,8180
MG,31,57278,3157278,Santa B†rbara do Monte Verde,3096
MG,31,57302,3157302,Santa B†rbara do Tug£rio,4590
MG,31,57336,3157336,Santa Cruz de Minas,8547
MG,31,57377,3157377,Santa Cruz de Salinas,4337
MG,31,57401,3157401,Santa Cruz do Escalvado,4960
MG,31,57500,3157500,Santa Efigània de Minas,4587
MG,31,57609,3157609,Santa FÇ de Minas,3985
MG,31,57658,3157658,Santa Helena de Minas,6410
MG,31,57708,3157708,Santa Juliana,13380
MG,31,57807,3157807,Santa Luzia,218897
MG,31,57906,3157906,Santa Margarida,16173
MG,31,58003,3158003,Santa Maria de Itabira,11007
MG,31,58102,3158102,Santa Maria do Salto,5381
MG,31,58201,3158201,Santa Maria do Suaáu°,14896
MG,31,58300,3158300,Santana da Vargem,7322
MG,31,58409,3158409,Santana de Cataguases,3876
MG,31,58508,3158508,Santana de Pirapama,7965
MG,31,58607,3158607,Santana do Deserto,4032
MG,31,58706,3158706,Santana do GarambÇu,2436
MG,31,58805,3158805,Santana do JacarÇ,4861
MG,31,58904,3158904,Santana do Manhuaáu,8853
MG,31,58953,3158953,Santana do Para°so,32828
MG,31,59001,3159001,Santana do Riacho,4301
MG,31,59100,3159100,Santana dos Montes,3887
MG,31,59209,3159209,Santa Rita de Caldas,9198
MG,31,59308,3159308,Santa Rita de Jacutinga,5043
MG,31,59357,3159357,Santa Rita de Minas,7149
MG,31,59407,3159407,Santa Rita de Ibitipoca,3566
MG,31,59506,3159506,Santa Rita do Itueto,5699
MG,31,59605,3159605,Santa Rita do Sapuca°,42324
MG,31,59704,3159704,Santa Rosa da Serra,3386
MG,31,59803,3159803,Santa Vit¢ria,19646
MG,31,59902,3159902,Santo Antìnio do Amparo,18553
MG,31,60009,3160009,Santo Antìnio do Aventureiro,3668
MG,31,60108,3160108,Santo Antìnio do Grama,4071
MG,31,60207,3160207,Santo Antìnio do ItambÇ,4040
MG,31,60306,3160306,Santo Antìnio do Jacinto,11977
MG,31,60405,3160405,Santo Antìnio do Monte,28115
MG,31,60454,3160454,Santo Antìnio do Retiro,7339
MG,31,60504,3160504,Santo Antìnio do Rio Abaixo,1813
MG,31,60603,3160603,Santo Hip¢lito,3218
MG,31,60702,3160702,Santos Dumont,47561
MG,31,60801,3160801,S∆o Bento Abade,5159
MG,31,60900,3160900,S∆o Br†s do Suaáu°,3747
MG,31,60959,3160959,S∆o Domingos das Dores,5697
MG,31,61007,3161007,S∆o Domingos do Prata,17787
MG,31,61056,3161056,S∆o FÇlix de Minas,3458
MG,31,61106,3161106,S∆o Francisco,56805
MG,31,61205,3161205,S∆o Francisco de Paula,6673
MG,31,61304,3161304,S∆o Francisco de Sales,6224
MG,31,61403,3161403,S∆o Francisco do Gl¢ria,5085
MG,31,61502,3161502,S∆o Geraldo,11905
MG,31,61601,3161601,S∆o Geraldo da Piedade,4214
MG,31,61650,3161650,S∆o Geraldo do Baixio,3920
MG,31,61700,3161700,S∆o Gonáalo do AbaetÇ,6898
MG,31,61809,3161809,S∆o Gonáalo do Par†,11985
MG,31,61908,3161908,S∆o Gonáalo do Rio Abaixo,10773
MG,31,62005,3162005,S∆o Gonáalo do Sapuca°,25517
MG,31,62104,3162104,S∆o Gotardo,35016
MG,31,62203,3162203,S∆o Jo∆o Batista do Gl¢ria,7431
MG,31,62252,3162252,S∆o Jo∆o da Lagoa,4942
MG,31,62302,3162302,S∆o Jo∆o da Mata,2811
MG,31,62401,3162401,S∆o Jo∆o da Ponte,25856
MG,31,62450,3162450,S∆o Jo∆o das Miss‰es,12862
MG,31,62500,3162500,S∆o Jo∆o del Rei,90263
MG,31,62559,3162559,S∆o Jo∆o do Manhuaáu,11367
MG,31,62575,3162575,S∆o Jo∆o do Manteninha,5759
MG,31,62609,3162609,S∆o Jo∆o do Oriente,7819
MG,31,62658,3162658,S∆o Jo∆o do Pacu°,4396
MG,31,62708,3162708,S∆o Jo∆o do Para°so,23729
MG,31,62807,3162807,S∆o Jo∆o Evangelista,16083
MG,31,62906,3162906,S∆o Jo∆o Nepomuceno,26538
MG,31,62922,3162922,S∆o Joaquim de Bicas,30160
MG,31,62948,3162948,S∆o JosÇ da Barra,7374
MG,31,62955,3162955,S∆o JosÇ da Lapa,22910
MG,31,63003,3163003,S∆o JosÇ da Safira,4303
MG,31,63102,3163102,S∆o JosÇ da Varginha,4834
MG,31,63201,3163201,S∆o JosÇ do Alegre,4228
MG,31,63300,3163300,S∆o JosÇ do Divino,3946
MG,31,63409,3163409,S∆o JosÇ do Goiabal,5633
MG,31,63508,3163508,S∆o JosÇ do Jacuri,6650
MG,31,63607,3163607,S∆o JosÇ do Mantimento,2787
MG,31,63706,3163706,S∆o Lourenáo,45457
MG,31,63805,3163805,S∆o Miguel do Anta,7045
MG,31,63904,3163904,S∆o Pedro da Uni∆o,4911
MG,31,64001,3164001,S∆o Pedro dos Ferros,8181
MG,31,64100,3164100,S∆o Pedro do Suaáu°,5494
MG,31,64209,3164209,S∆o Rom∆o,11892
MG,31,64308,3164308,S∆o Roque de Minas,7092
MG,31,64407,3164407,S∆o Sebasti∆o da Bela Vista,5438
MG,31,64431,3164431,S∆o Sebasti∆o da Vargem Alegre,3006
MG,31,64472,3164472,S∆o Sebasti∆o do Anta,6419
MG,31,64506,3164506,S∆o Sebasti∆o do Maranh∆o,10511
MG,31,64605,3164605,S∆o Sebasti∆o do Oeste,6589
MG,31,64704,3164704,S∆o Sebasti∆o do Para°so,70533
MG,31,64803,3164803,S∆o Sebasti∆o do Rio Preto,1582
MG,31,64902,3164902,S∆o Sebasti∆o do Rio Verde,2249
MG,31,65008,3165008,S∆o Tiago,11073
MG,31,65107,3165107,S∆o Tom†s de Aquino,7222
MG,31,65206,3165206,S∆o ThomÇ das Letras,7106
MG,31,65305,3165305,S∆o Vicente de Minas,7672
MG,31,65404,3165404,Sapuca°-Mirim,6850
MG,31,65503,3165503,Sardo†,6198
MG,31,65537,3165537,Sarzedo,31037
MG,31,65552,3165552,Setubinha,12060
MG,31,65560,3165560,Sem-Peixe,2776
MG,31,65578,3165578,Senador Amaral,5439
MG,31,65602,3165602,Senador Cortes,2049
MG,31,65701,3165701,Senador Firmino,7792
MG,31,65800,3165800,Senador JosÇ Bento,1672
MG,31,65909,3165909,Senador Modestino Gonáalves,4410
MG,31,66006,3166006,Senhora de Oliveira,5892
MG,31,66105,3166105,Senhora do Porto,3602
MG,31,66204,3166204,Senhora dos RemÇdios,10622
MG,31,66303,3166303,Sericita,7434
MG,31,66402,3166402,Seritinga,1874
MG,31,66501,3166501,Serra Azul de Minas,4372
MG,31,66600,3166600,Serra da Saudade,812
MG,31,66709,3166709,Serra dos AimorÇs,8809
MG,31,66808,3166808,Serra do Salitre,11491
MG,31,66907,3166907,Serrania,7812
MG,31,66956,3166956,Serran¢polis de Minas,4769
MG,31,67004,3167004,Serranos,2023
MG,31,67103,3167103,Serro,21435
MG,31,67202,3167202,Sete Lagoas,236228
MG,31,67301,3167301,SilveirÉnia,2292
MG,31,67400,3167400,Silvian¢polis,6314
MG,31,67509,3167509,Sim∆o Pereira,2651
MG,31,67608,3167608,SimonÇsia,19633
MG,31,67707,3167707,Sobr†lia,5791
MG,31,67806,3167806,Soledade de Minas,6131
MG,31,67905,3167905,Tabuleiro,3963
MG,31,68002,3168002,Taiobeiras,33824
MG,31,68051,3168051,Taparuba,3196
MG,31,68101,3168101,Tapira,4650
MG,31,68200,3168200,Tapira°,1921
MG,31,68309,3168309,Taquaraáu de Minas,4075
MG,31,68408,3168408,Tarumirim,14667
MG,31,68507,3168507,Teixeiras,11836
MG,31,68606,3168606,Te¢filo Otoni,141934
MG,31,68705,3168705,Tim¢teo,88931
MG,31,68804,3168804,Tiradentes,7807
MG,31,68903,3168903,Tiros,6795
MG,31,69000,3169000,Tocantins,16766
MG,31,69059,3169059,Tocos do Moji,4147
MG,31,69109,3169109,Toledo,6232
MG,31,69208,3169208,Tombos,8772
MG,31,69307,3169307,Tràs Coraá‰es,78999
MG,31,69356,3169356,Tràs Marias,31687
MG,31,69406,3169406,Tràs Pontas,57097
MG,31,69505,3169505,Tumiritinga,6739
MG,31,69604,3169604,Tupaciguara,25538
MG,31,69703,3169703,Turmalina,19762
MG,31,69802,3169802,TurvolÉndia,5025
MG,31,69901,3169901,Ub†,113300
MG,31,70008,3170008,Uba°,12531
MG,31,70057,3170057,Ubaporanga,12622
MG,31,70107,3170107,Uberaba,328272
MG,31,70206,3170206,UberlÉndia,676613
MG,31,70305,3170305,Umburatiba,2709
MG,31,70404,3170404,Una°,83980
MG,31,70438,3170438,Uni∆o de Minas,4452
MG,31,70479,3170479,Uruana de Minas,3338
MG,31,70503,3170503,UrucÉnia,10589
MG,31,70529,3170529,Urucuia,16095
MG,31,70578,3170578,Vargem Alegre,6632
MG,31,70602,3170602,Vargem Bonita,2209
MG,31,70651,3170651,Vargem Grande do Rio Pardo,5032
MG,31,70701,3170701,Varginha,134364
MG,31,70750,3170750,Varj∆o de Minas,6947
MG,31,70800,3170800,V†rzea da Palma,39128
MG,31,70909,3170909,VarzelÉndia,19723
MG,31,71006,3171006,Vazante,20784
MG,31,71030,3171030,VerdelÉndia,9220
MG,31,71071,3171071,Veredinha,5798
MG,31,71105,3171105,Ver°ssimo,3911
MG,31,71154,3171154,Vermelho Novo,4905
MG,31,71204,3171204,Vespasiano,122365
MG,31,71303,3171303,Viáosa,78381
MG,31,71402,3171402,Vieiras,3741
MG,31,71501,3171501,Mathias Lobato,3342
MG,31,71600,3171600,Virgem da Lapa,14043
MG,31,71709,3171709,Virg°nia,8870
MG,31,71808,3171808,Virgin¢polis,10793
MG,31,71907,3171907,VirgolÉndia,5613
MG,31,72004,3172004,Visconde do Rio Branco,41932
MG,31,72103,3172103,Volta Grande,5315
MG,31,72202,3172202,Wenceslau Braz,2615
ES,32,00102,3200102,Afonso Cl†udio,32361
ES,32,00136,3200136,µguia Branca,10085
ES,32,00169,3200169,µgua Doce do Norte,11893
ES,32,00201,3200201,Alegre,32146
ES,32,00300,3200300,Alfredo Chaves,15082
ES,32,00359,3200359,Alto Rio Novo,8022
ES,32,00409,3200409,Anchieta,28546
ES,32,00508,3200508,Apiac†,7932
ES,32,00607,3200607,Aracruz,98393
ES,32,00706,3200706,Atilio Vivacqua,11804
ES,32,00805,3200805,Baixo Guandu,31794
ES,32,00904,3200904,Barra de S∆o Francisco,45283
ES,32,01001,3201001,Boa Esperanáa,15460
ES,32,01100,3201100,Bom Jesus do Norte,10254
ES,32,01159,3201159,Brejetuba,12838
ES,32,01209,3201209,Cachoeiro de Itapemirim,211649
ES,32,01308,3201308,Cariacica,387368
ES,32,01407,3201407,Castelo,38304
ES,32,01506,3201506,Colatina,124525
ES,32,01605,3201605,Conceiá∆o da Barra,31574
ES,32,01704,3201704,Conceiá∆o do Castelo,12944
ES,32,01803,3201803,Divino de S∆o Lourenáo,4612
ES,32,01902,3201902,Domingos Martins,34757
ES,32,02009,3202009,Dores do Rio Preto,6949
ES,32,02108,3202108,Ecoporanga,24217
ES,32,02207,3202207,Fund∆o,20757
ES,32,02256,3202256,Governador Lindenberg,12600
ES,32,02306,3202306,Guaáu°,31201
ES,32,02405,3202405,Guarapari,123166
ES,32,02454,3202454,Ibatiba,25882
ES,32,02504,3202504,Ibiraáu,12581
ES,32,02553,3202553,Ibitirama,9373
ES,32,02603,3202603,Iconha,14016
ES,32,02652,3202652,Irupi,13380
ES,32,02702,3202702,Itaguaáu,14815
ES,32,02801,3202801,Itapemirim,34628
ES,32,02900,3202900,Itarana,11231
ES,32,03007,3203007,I£na,29896
ES,32,03056,3203056,JaguarÇ,29642
ES,32,03106,3203106,Jerìnimo Monteiro,12036
ES,32,03130,3203130,Jo∆o Neiva,17168
ES,32,03163,3203163,Laranja da Terra,11457
ES,32,03205,3203205,Linhares,169048
ES,32,03304,3203304,Manten¢polis,15419
ES,32,03320,3203320,Marata°zes,38670
ES,32,03346,3203346,Marechal Floriano,16545
ES,32,03353,3203353,MarilÉndia,12602
ES,32,03403,3203403,Mimoso do Sul,27388
ES,32,03502,3203502,Montanha,19391
ES,32,03601,3203601,Mucurici,5861
ES,32,03700,3203700,Muniz Freire,18745
ES,32,03809,3203809,Muqui,15806
ES,32,03908,3203908,Nova VenÇcia,50991
ES,32,04005,3204005,Pancas,23697
ES,32,04054,3204054,Pedro Can†rio,26537
ES,32,04104,3204104,Pinheiros,27130
ES,32,04203,3204203,Pi£ma,21336
ES,32,04252,3204252,Ponto Belo,7901
ES,32,04302,3204302,Presidente Kennedy,11742
ES,32,04351,3204351,Rio Bananal,19457
ES,32,04401,3204401,Rio Novo do Sul,12095
ES,32,04500,3204500,Santa Leopoldina,12889
ES,32,04559,3204559,Santa Maria de Jetib†,39928
ES,32,04609,3204609,Santa Teresa,24025
ES,32,04658,3204658,S∆o Domingos do Norte,8818
ES,32,04708,3204708,S∆o Gabriel da Palha,37375
ES,32,04807,3204807,S∆o JosÇ do Caláado,11036
ES,32,04906,3204906,S∆o Mateus,128449
ES,32,04955,3204955,S∆o Roque do Cana∆,12579
ES,32,05002,3205002,Serra,502618
ES,32,05010,3205010,Sooretama,29038
ES,32,05036,3205036,Vargem Alta,21584
ES,32,05069,3205069,Venda Nova do Imigrante,24575
ES,32,05101,3205101,Viana,76776
ES,32,05150,3205150,Vila Pav∆o,9459
ES,32,05176,3205176,Vila ValÇrio,14697
ES,32,05200,3205200,Vila Velha,486388
ES,32,05309,3205309,Vit¢ria,363140
RJ,33,00100,3300100,Angra dos Reis,194619
RJ,33,00159,3300159,AperibÇ,11292
RJ,33,00209,3300209,Araruama,126742
RJ,33,00225,3300225,Areal,12143
RJ,33,00233,3300233,Armaá∆o dos B£zios,32260
RJ,33,00258,3300258,Arraial do Cabo,29304
RJ,33,00308,3300308,Barra do Pira°,97460
RJ,33,00407,3300407,Barra Mansa,179451
RJ,33,00456,3300456,Belford Roxo,495783
RJ,33,00506,3300506,Bom Jardim,26566
RJ,33,00605,3300605,Bom Jesus do Itabapoana,36068
RJ,33,00704,3300704,Cabo Frio,216030
RJ,33,00803,3300803,Cachoeiras de Macacu,57048
RJ,33,00902,3300902,Cambuci,15124
RJ,33,00936,3300936,Carapebus,15568
RJ,33,00951,3300951,Comendador Levy Gasparian,8336
RJ,33,01009,3301009,Campos dos Goytacazes,490288
RJ,33,01108,3301108,Cantagalo,19697
RJ,33,01157,3301157,Cardoso Moreira,12519
RJ,33,01207,3301207,Carmo,18264
RJ,33,01306,3301306,Casimiro de Abreu,41999
RJ,33,01405,3301405,Conceiá∆o de Macabu,22461
RJ,33,01504,3301504,Cordeiro,21250
RJ,33,01603,3301603,Duas Barras,11169
RJ,33,01702,3301702,Duque de Caxias,890997
RJ,33,01801,3301801,Engenheiro Paulo de Frontin,13576
RJ,33,01850,3301850,Guapimirim,57921
RJ,33,01876,3301876,Iguaba Grande,26936
RJ,33,01900,3301900,Itabora°,232394
RJ,33,02007,3302007,Itagua°,122369
RJ,33,02056,3302056,Italva,14723
RJ,33,02106,3302106,Itaocara,22694
RJ,33,02205,3302205,Itaperuna,99997
RJ,33,02254,3302254,Itatiaia,30703
RJ,33,02270,3302270,Japeri,101237
RJ,33,02304,3302304,Laje do MuriaÇ,7217
RJ,33,02403,3302403,MacaÇ,244139
RJ,33,02452,3302452,Macuco,5434
RJ,33,02502,3302502,MagÇ,237420
RJ,33,02601,3302601,Mangaratiba,42415
RJ,33,02700,3302700,Maric†,153008
RJ,33,02809,3302809,Mendes,18123
RJ,33,02858,3302858,Mesquita,171280
RJ,33,02908,3302908,Miguel Pereira,24871
RJ,33,03005,3303005,Miracema,26551
RJ,33,03104,3303104,Natividade,14960
RJ,33,03203,3303203,Nil¢polis,158329
RJ,33,03302,3303302,Niter¢i,499028
RJ,33,03401,3303401,Nova Friburgo,185381
RJ,33,03500,3303500,Nova Iguaáu,798647
RJ,33,03609,3303609,Paracambi,50447
RJ,33,03708,3303708,Para°ba do Sul,42922
RJ,33,03807,3303807,Paraty,41454
RJ,33,03856,3303856,Paty do Alferes,26991
RJ,33,03906,3303906,Petr¢polis,298235
RJ,33,03955,3303955,Pinheiral,24282
RJ,33,04003,3304003,Pira°,28222
RJ,33,04102,3304102,Porci£ncula,18248
RJ,33,04110,3304110,Porto Real,18829
RJ,33,04128,3304128,Quatis,13785
RJ,33,04144,3304144,Queimados,145386
RJ,33,04151,3304151,Quissam∆,23535
RJ,33,04201,3304201,Resende,126923
RJ,33,04300,3304300,Rio Bonito,58272
RJ,33,04409,3304409,Rio Claro,17988
RJ,33,04508,3304508,Rio das Flores,8984
RJ,33,04524,3304524,Rio das Ostras,141117
RJ,33,04557,3304557,Rio de Janeiro,6520266
RJ,33,04607,3304607,Santa Maria Madalena,10172
RJ,33,04706,3304706,Santo Antìnio de P†dua,41312
RJ,33,04755,3304755,S∆o Francisco de Itabapoana,41191
RJ,33,04805,3304805,S∆o FidÇlis,37689
RJ,33,04904,3304904,S∆o Gonáalo,1049826
RJ,33,05000,3305000,S∆o Jo∆o da Barra,35174
RJ,33,05109,3305109,S∆o Jo∆o de Meriti,460461
RJ,33,05133,3305133,S∆o JosÇ de Ub†,6953
RJ,33,05158,3305158,S∆o JosÇ do Vale do Rio Preto,21114
RJ,33,05208,3305208,S∆o Pedro da Aldeia,99906
RJ,33,05307,3305307,S∆o Sebasti∆o do Alto,9094
RJ,33,05406,3305406,Sapucaia,17765
RJ,33,05505,3305505,Saquarema,85175
RJ,33,05554,3305554,SeropÇdica,84416
RJ,33,05604,3305604,Silva Jardim,21253
RJ,33,05703,3305703,Sumidouro,15191
RJ,33,05752,3305752,Tangu†,32970
RJ,33,05802,3305802,Teres¢polis,176060
RJ,33,05901,3305901,Trajano de Moraes,10352
RJ,33,06008,3306008,Tràs Rios,79402
RJ,33,06107,3306107,Valenáa,74237
RJ,33,06156,3306156,Varre-Sai,10597
RJ,33,06206,3306206,Vassouras,35768
RJ,33,06305,3306305,Volta Redonda,265201
SP,35,00105,3500105,Adamantina,35139
SP,35,00204,3500204,Adolfo,3609
SP,35,00303,3500303,Agua°,35508
SP,35,00402,3500402,µguas da Prata,8104
SP,35,00501,3500501,µguas de Lind¢ia,18509
SP,35,00550,3500550,µguas de Santa B†rbara,6009
SP,35,00600,3500600,µguas de S∆o Pedro,3268
SP,35,00709,3500709,Agudos,36880
SP,35,00758,3500758,Alambari,5754
SP,35,00808,3500808,Alfredo Marcondes,4135
SP,35,00907,3500907,Altair,4109
SP,35,01004,3501004,Altin¢polis,16219
SP,35,01103,3501103,Alto Alegre,4154
SP,35,01152,3501152,Alum°nio,18324
SP,35,01202,3501202,µlvares Florence,3795
SP,35,01301,3501301,µlvares Machado,24813
SP,35,01400,3501400,µlvaro de Carvalho,5119
SP,35,01509,3501509,AlvinlÉndia,3196
SP,35,01608,3501608,Americana,233868
SP,35,01707,3501707,AmÇrico Brasiliense,39189
SP,35,01806,3501806,AmÇrico de Campos,5967
SP,35,01905,3501905,Amparo,71193
SP,35,02002,3502002,AnalÉndia,4845
SP,35,02101,3502101,Andradina,57350
SP,35,02200,3502200,Angatuba,24634
SP,35,02309,3502309,Anhembi,6484
SP,35,02408,3502408,Anhumas,4053
SP,35,02507,3502507,Aparecida,36279
SP,35,02606,3502606,Aparecida d'Oeste,4329
SP,35,02705,3502705,Apia°,24945
SP,35,02754,3502754,Araáariguama,21038
SP,35,02804,3502804,Araáatuba,194874
SP,35,02903,3502903,Araáoiaba da Serra,32495
SP,35,03000,3503000,Aramina,5552
SP,35,03109,3503109,Arandu,6368
SP,35,03158,3503158,Arape°,2509
SP,35,03208,3503208,Araraquara,230770
SP,35,03307,3503307,Araras,131282
SP,35,03356,3503356,Arco-÷ris,1856
SP,35,03406,3503406,Arealva,8452
SP,35,03505,3503505,Areias,3879
SP,35,03604,3503604,Arei¢polis,11107
SP,35,03703,3503703,Ariranha,9451
SP,35,03802,3503802,Artur Nogueira,51986
SP,35,03901,3503901,Aruj†,86430
SP,35,03950,3503950,Asp†sia,1842
SP,35,04008,3504008,Assis,102924
SP,35,04107,3504107,Atibaia,139683
SP,35,04206,3504206,Auriflama,15085
SP,35,04305,3504305,Ava°,5337
SP,35,04404,3504404,Avanhandava,13112
